Company,Target Variable,Source Feature,Lag,F_stat,p_value_perm,B_valid,block,T,p_value_perm_bh,significant_perm_bh,Flag
11BIT,log_ret,total_views,3,2.622217290761262,0.0598503740648379,400,9,200,0.16916043225270147,False,False
11BIT,log_ret,abnormal_tweet_volume,3,6.185421103205712,0.0224438902743142,400,9,200,0.09875311720698249,False,False
11BIT,log_ret,tweet_volume_ratio,3,8.46894688319997,0.0149625935162094,400,9,200,0.0822942643391517,False,False
11BIT,log_ret,Positive,3,2.144837593787365,0.0872817955112219,400,9,200,0.16916043225270147,False,False
11BIT,log_ret,sentiment_polarity,1,0.0011264327557845,0.970074812967581,400,9,200,0.970074812967581,False,False
11BIT,log_ret,view_weighted_polarity,1,0.2604591822367452,0.6034912718204489,400,9,200,0.6987793673710461,False,False
11BIT,log_ret,sentiment_intensity,1,1.6014116673019452,0.1920199501246882,400,9,200,0.26402743142144625,False,False
11BIT,log_ret,sentiment_divergence,1,0.1286224962538634,0.713216957605985,400,9,200,0.7845386533665836,False,False
11BIT,log_ret,positive_view_share,1,0.3512046416528713,0.5336658354114713,400,9,200,0.652258243280687,False,False
11BIT,log_ret,negative_view_share,1,2.1250961164567235,0.1346633416458852,400,9,200,0.21161382258639103,False,False
11BIT,log_ret,sentiment_momentum,4,2.4841174066449843,0.0922693266832917,400,9,200,0.16916043225270147,False,False
11BIT,log_ret,retweet_virality,1,1.936740703873982,0.0822942643391521,400,9,200,0.16916043225270147,False,False
11BIT,log_ret,log1p_total_views,1,7.894309950740445,0.0049875311720698,400,9,200,0.0822942643391517,False,False
11BIT,log_ret,log1p_total_retweet_count,3,1.9294192132900048,0.1521197007481296,400,9,200,0.22310889443059012,False,False
11BIT,log_ret,log1p_Negative,2,2.929827192367429,0.0798004987531172,400,9,200,0.16916043225270147,False,False
11BIT,log_ret,log1p_view_count_Neutral,1,5.544039658725078,0.0124688279301745,400,9,200,0.0822942643391517,False,False
11BIT,log_ret,log1p_view_count_Negative,2,4.254356415234121,0.0149625935162094,400,9,200,0.0822942643391517,False,False
11BIT,log_ret,log1p_retweet_count_Neutral,4,2.679825928691135,0.084788029925187,400,9,200,0.16916043225270147,False,False
11BIT,dlog_vol,view_count_Negative,5,2.037869539345068,0.0798004987531172,400,9,200,0.7296758104738155,False,False
11BIT,dlog_vol,view_count_Neutral,5,1.1806864587258905,0.3241895261845386,400,9,200,0.7296758104738155,False,False
11BIT,dlog_vol,view_count_Positive,3,0.553404115963679,0.5660847880299252,400,9,200,0.9326683291770574,False,False
11BIT,dlog_vol,retweet_count_Neutral,4,1.3230189140759483,0.2618453865336658,400,9,200,0.7296758104738155,False,False
11BIT,dlog_vol,total_views,3,1.249461223277358,0.2443890274314214,400,9,200,0.7296758104738155,False,False
11BIT,dlog_vol,abnormal_tweet_volume,3,0.1746030280389817,0.912718204488778,400,9,200,0.9561809761311008,False,False
11BIT,dlog_vol,tweet_volume_ratio,3,0.329767954023465,0.7755610972568578,400,9,200,0.9326683291770574,False,False
11BIT,dlog_vol,Positive,5,1.9004160434553763,0.112219451371571,400,9,200,0.7296758104738155,False,False
11BIT,dlog_vol,sentiment_polarity,3,0.2539103207152212,0.827930174563591,400,9,200,0.9326683291770574,False,False
11BIT,dlog_vol,view_weighted_polarity,3,0.3860074532871673,0.7531172069825436,400,9,200,0.9326683291770574,False,False
11BIT,dlog_vol,sentiment_intensity,4,1.817589894911212,0.1371571072319202,400,9,200,0.7296758104738155,False,False
11BIT,dlog_vol,sentiment_divergence,3,0.3894557950112118,0.7755610972568578,400,9,200,0.9326683291770574,False,False
11BIT,dlog_vol,positive_view_share,4,1.7994878366395206,0.1446384039900249,400,9,200,0.7296758104738155,False,False
11BIT,dlog_vol,negative_view_share,3,0.0613469408263107,0.9850374064837906,400,9,200,0.9850374064837906,False,False
11BIT,dlog_vol,sentiment_momentum,4,0.937609131287963,0.3890274314214463,400,9,200,0.7772236076475479,False,False
11BIT,dlog_vol,retweet_virality,3,1.1281525870699038,0.3316708229426434,400,9,200,0.7296758104738155,False,False
11BIT,dlog_vol,log1p_total_views,3,0.5873123038231558,0.600997506234414,400,9,200,0.9326683291770574,False,False
11BIT,dlog_vol,log1p_total_retweet_count,3,0.9389463520005308,0.4239401496259352,400,9,200,0.7772236076475479,False,False
11BIT,dlog_vol,log1p_Negative,5,1.220612710504475,0.2768079800498753,400,9,200,0.7296758104738155,False,False
11BIT,dlog_vol,log1p_view_count_Neutral,3,0.51708668817642,0.6733167082294265,400,9,200,0.9326683291770574,False,False
11BIT,dlog_vol,log1p_view_count_Negative,3,0.2458605913819129,0.8478802992518704,400,9,200,0.9326683291770574,False,False
11BIT,dlog_vol,log1p_retweet_count_Neutral,5,1.303985617129929,0.3042394014962593,400,9,200,0.7296758104738155,False,False
