Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-04-26,9462.68,9705.07,9248.81,9505.46,2923.5831387091
2023-04-27,9904.7,11311.5,9790.63,11311.5,12279.259587986
2023-04-28,11406.5,12186,11235.4,11406.5,10669.658219787
2023-05-02,11387.5,11881.8,11083.4,11815.3,4629.9709944076
2023-05-04,11729.7,11976.9,11416.1,11596.7,3247.607466425
2023-05-05,11606.1,12014.9,11606.1,11881.8,2504.8763775697
2023-05-08,11967.4,12119.5,11824.8,11872.3,1788.4459646655
2023-05-09,11976.9,11976.9,11691.7,11900.8,2164.0196172453
2023-05-10,11919.9,12005.4,11672.7,11957.9,2038.8283997187
2023-05-11,11853.3,11948.4,11672.7,11881.8,2733.1662448241
2023-05-12,11786.8,12414.1,11758.3,12281.1,3201.3182767513
2023-05-15,12328.6,12518.7,12262,12319.1,2754.2067855849
2023-05-16,12271.5,12452.2,12043.4,12338.1,2295.5229970001
2023-05-17,12271.5,12271.5,12119.5,12119.5,1877.8682628988
2023-05-18,12205,12290.6,12072,12138.5,2065.1290756696
2023-05-19,12147.9,12727.8,12100.4,12642.2,2634.2757032485
2023-05-22,12651.8,12756.3,12385.6,12623.3,1705.3358286605
2023-05-23,12594.7,12889.4,12528.2,12566.3,2566.945972814
2023-05-24,12528.2,12537.7,11805.8,11834.3,2482.7838097709
2023-05-25,11919.9,11976.9,11397,11577.7,3222.358817512
2023-05-26,11406.5,11976.9,11245,11900.8,3248.659493463
2023-05-29,11986.3,12081.5,11720.2,11777.2,590.18716833962
2023-05-30,11872.3,11900.8,11482.6,11644.2,1541.2196107265
2023-05-31,11435.1,11729.7,11359,11406.5,6870.7885854297
2023-06-01,11406.5,12138.5,11225.9,11853.3,3056.1385455019
2023-06-02,12043.4,12442.7,11929.3,12309.5,3040.3581399314
2023-06-05,12319.1,12727.8,12243.1,12376.1,2370.2169167008
2023-06-06,12623.3,12689.8,12366.6,12499.7,3269.7000342238
2023-06-07,12651.8,12727.8,12452.2,12528.2,3436.9723332719
2023-06-09,12689.8,13364.7,12642.2,13127,4443.7622086748
2023-06-12,13108.1,13973.1,12937,13782.9,6059.675739102
2023-06-13,13849.5,14172.6,13212.6,13212.6,8811.7784706108
2023-06-14,13497.7,13640.4,13165.1,13393.2,7260.0385895039
2023-06-15,13117.5,13583.3,12832.4,13450.2,4988.7122143787
2023-06-16,13583.3,13925.4,13450.2,13649.9,9157.8953661254
2023-06-19,13725.9,13925.4,13317.2,13383.7,1736.8966398016
2023-06-20,13431.3,13507.2,12851.3,12927.4,2280.7946184675
2023-06-21,13051,13089,12737.3,12822.9,2508.0324586839
2023-06-22,12813.4,13012.9,12575.7,12927.4,3003.5371936
2023-06-23,12879.9,12927.4,12737.3,12813.4,2825.7446241715
2023-06-26,12927.4,13697.4,12832.4,13497.7,2066.1811027077
2023-06-27,13545.3,13782.9,13070,13326.7,2241.8696180601
2023-06-28,13374.2,13678.3,13193.6,13326.7,1693.763531242
2023-06-29,13279.1,13488.3,13051,13184.1,1219.2993370867
2023-06-30,13174.5,13459.7,13012.9,13317.2,2023.0479941481
2023-07-03,13307.7,13687.9,13060.5,13497.7,3547.4351722659
2023-07-04,13507.2,13678.3,13146.1,13174.5,2270.2743480872
2023-07-05,13250.6,13336.1,12594.7,12737.3,3907.2284192751
2023-07-06,12737.3,12870.4,12376.1,12870.4,5695.6743839406
2023-07-07,13007.8,13223.8,12664.2,13184.5,6549.707446959
2023-07-10,13155.1,13253.3,12703.5,13125.6,1549.3164893973
2023-07-11,13312.2,13459.4,12968.6,13459.4,2239.9388298387
2023-07-12,13547.8,14225.2,13400.5,14166.3,3415.4228724189
2023-07-13,14166.3,14372.4,13852.1,13881.6,3619.1462766789
2023-07-14,13763.8,14185.9,13763.8,14146.6,3255.5000000748
