Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-05-16,333.456,334.364,329.827,332.096,10558.044011481
2023-05-17,333.003,335.272,321.207,325.29,20778.84778627
2023-05-18,325.29,326.651,323.929,325.744,18467.760281878
2023-05-19,325.744,325.744,318.485,321.661,17810.913284921
2023-05-22,323.929,330.281,323.022,327.559,29122.788413715
2023-05-23,328.466,328.92,323.022,324.837,11662.106508758
2023-05-24,328.658,330.091,319.582,327.703,14864.946745412
2023-05-25,327.703,336.779,326.27,333.435,22014.816567825
2023-05-26,328.658,335.346,328.658,334.391,11501.964496925
2023-05-29,332.48,336.302,331.524,332.48,2603.0927021433
2023-05-30,331.524,335.346,322.926,333.913,23155.697567156
2023-05-31,326.747,327.703,318.149,321.493,29919.342537501
2023-06-01,322.926,331.047,316.238,329.614,21274.813937983
2023-06-02,329.136,330.569,326.27,329.614,30368.368178523
2023-06-05,324.837,329.136,321.97,322.926,13032.210387771
2023-06-06,322.926,329.614,321.97,329.136,119341.3859291
2023-06-07,329.614,331.047,325.792,329.614,7034.7350426639
2023-06-09,331.524,335.346,329.614,335.346,7048.3418802706
2023-06-12,334.868,335.346,330.569,331.047,16186.903352893
2023-06-13,332.002,332.958,327.225,330.569,16621.275476492
2023-06-14,331.047,335.346,329.136,332.48,15993.267586952
2023-06-15,332.48,335.346,330.569,332.48,16524.980933429
2023-06-16,335.346,335.824,330.091,335.824,14419.061143838
2023-06-19,335.346,341.556,333.913,338.212,12038.911242482
2023-06-20,338.212,338.212,333.435,333.435,3662.3326758341
2023-06-21,332.48,345.378,332.002,345.378,23315.839578988
2023-06-22,342.512,344.9,334.391,337.735,9155.3083496773
2023-06-23,335.346,341.079,332.48,339.645,6400.4470742285
2023-06-26,338.69,342.034,337.257,338.69,8550.3274160871
2023-06-27,338.69,340.601,329.614,333.435,9324.8704798531
2023-06-28,334.868,339.168,334.391,338.69,10089.993425276
2023-06-29,339.168,343.945,336.302,343.945,7300.5917159025
2023-06-30,343.945,343.945,335.824,342.989,9218.1091386313
2023-07-03,342.989,346.811,339.645,342.034,7358.159105777
2023-07-04,343.945,344.422,339.168,342.034,12696.226166867
2023-07-05,340.123,341.556,334.868,335.346,15032.415515956
2023-07-06,335.346,344.9,334.391,343.945,10910.590400942
2023-07-07,343.467,350.633,340.601,350.155,13115.944773043
2023-07-10,351.588,360.187,348.722,355.41,14661.890861127
2023-07-11,355.41,356.365,349.199,349.677,8764.8967783466
2023-07-12,349.677,356.365,349.677,353.976,10600.773175435
2023-07-13,356.365,357.798,352.543,355.41,15443.760683604
2023-07-14,356.365,377.384,356.365,374.995,42301.564759598
2023-07-17,374.518,384.072,373.562,380.25,22423.021696026
2023-07-18,380.25,396.97,380.25,396.492,28828.702169334
2023-07-19,396.97,424.198,390.282,420.377,42355.992110025
2023-07-20,419.899,439.485,415.6,432.797,48580.596975183
2023-07-21,431.842,437.096,416.555,429.931,36430.737672215
2023-07-24,429.931,432.797,420.855,423.721,15356.886258885
2023-07-25,424.198,433.275,424.198,429.931,25521.19395109
2023-07-26,431.364,435.186,415.6,417.988,21015.23734364
2023-07-27,416.078,423.721,399.358,399.358,31088.483891862
2023-07-28,400.313,408.912,397.447,403.657,20028.218277246
2023-07-31,399.358,401.269,388.849,394.103,29086.185404045
2023-08-01,394.581,406.524,394.581,400.791,41645.296515029
2023-08-02,399.836,404.613,395.536,397.925,16021.527941981
2023-08-03,404.135,404.135,394.581,396.492,9047.5003286396
2023-08-04,399.358,408.434,399.358,405.568,21008.957264745
2023-08-07,405.568,405.568,396.492,397.447,14738.298487688
2023-08-08,396.492,408.434,393.626,404.135,21683.019066184
2023-08-09,405.568,406.046,394.581,397.447,15315.019066249
2023-08-10,397.447,406.046,397.447,400.791,13727.205785528
2023-08-11,432.797,470.535,428.976,464.803,193474.57724985
2023-08-14,461.459,482.478,452.861,476.268,61128.194608192
2023-08-16,475.79,521.649,461.937,466.236,100985.76199766
2023-08-17,467.669,477.701,465.758,471.969,80334.769229957
2023-08-18,471.969,472.446,456.204,461.459,52764.176199335
2023-08-21,455.727,456.682,446.173,452.861,51326.038132288
2023-08-22,449.039,471.969,449.039,465.281,65222.806047993
2023-08-23,465.281,466.236,454.771,459.548,61041.320183472
2023-08-24,460.504,464.325,455.727,458.115,65411.208414855
2023-08-25,459.071,459.071,451.427,453.816,95463.479288975
2023-08-28,453.816,456.682,449.517,449.517,90524.197237743
2023-08-29,449.039,453.816,448.084,452.383,98940.549637395
2023-08-30,452.383,453.816,448.561,450.472,110792.10519283
2023-08-31,452.861,453.816,429.931,429.931,1345351.9947267
2023-09-01,429.931,437.574,412.734,426.109,72080.652201769
2023-09-04,426.109,430.409,422.288,426.109,27974.611439559
2023-09-05,425.632,430.409,422.288,429.453,97558.932280407
2023-09-06,428.02,428.02,407.957,409.39,77665.735699412
2023-09-07,406.046,422.288,401.269,417.033,46281.04141965
2023-09-08,416.078,417.033,396.492,398.88,45525.33859257
2023-09-11,399.358,403.18,387.893,390.282,18540.886258853
2023-09-12,390.759,397.447,384.072,396.492,41524.928336201
2023-09-13,398.403,400.313,384.549,399.836,35056.447073939
2023-09-14,403.18,412.256,390.759,405.568,33322.098618992
2023-09-15,405.568,408.912,400.313,406.046,62059.739644343
2023-09-18,410.823,412.256,402.702,408.912,19320.662721698
2023-09-19,413.211,419.899,411.778,416.078,34865.951347445
2023-09-20,416.555,426.587,416.078,423.243,36050.792899044
2023-09-21,420.377,424.198,417.511,420.855,32419.860617687
2023-09-22,418.466,418.466,405.09,414.644,16532.30769214
2023-09-25,410.823,414.644,407.001,410.823,29479.737014823
2023-09-26,407.957,408.434,396.014,401.747,36181.627876031
2023-09-27,399.836,416.078,399.836,409.39,17288.01051922
2023-09-28,409.39,415.6,400.791,412.734,23239.431952428
2023-09-29,412.734,420.377,412.734,415.122,15611.229454148
2023-10-02,415.6,426.587,414.167,414.644,25496.073635508
2023-10-03,414.167,414.167,399.836,408.434,20977.556870268
2023-10-04,410.823,428.02,403.657,422.765,54959.063773277
2023-10-05,423.243,423.243,389.326,389.326,19258.90861256
2023-10-06,389.326,396.492,378.339,387.416,32054.569361937
2023-10-09,385.982,429.453,384.549,429.453,40556.749506493
2023-10-10,429.931,441.873,417.033,432.797,54063.105850867
2023-10-11,432.319,444.262,427.065,440.918,65868.607494403
2023-10-12,443.307,453.338,439.485,442.351,32777.825114724
2023-10-13,448.084,470.058,444.74,461.937,46847.295200052
2023-10-16,465.281,488.21,465.281,475.79,50355.765942949
2023-10-17,476.746,500.631,476.746,484.389,43932.291912771
2023-10-18,484.389,487.255,460.504,464.803,162134.89020217
2023-10-19,464.803,464.803,451.905,456.204,17086.001314752
2023-10-20,453.816,455.249,435.663,443.784,39809.420117941
2023-10-23,444.262,451.905,434.708,441.396,18525.186061614
2023-10-24,440.918,453.816,436.141,446.65,20365.249177966
2023-10-25,453.816,458.593,441.396,453.338,33093.922419126
2023-10-26,453.338,454.294,440.44,441.873,15759.857988006
2023-10-27,442.351,445.695,429.931,438.052,24811.545035909
2023-10-30,447.606,448.561,439.485,446.65,19687.000657263
2023-10-31,446.65,450.95,441.396,449.039,35123.434582156
2023-11-02,449.994,465.281,449.994,454.771,25294.064431039
2023-11-03,454.771,459.071,452.383,455.727,16774.090729613
2023-11-06,454.294,456.682,451.905,454.771,29964.349769585
2023-11-07,455.727,455.727,442.829,451.427,31480.988822824
2023-11-08,451.427,454.771,449.039,452.861,27285.896120697
2023-11-09,453.816,456.682,449.994,455.249,35852.970413839
2023-11-10,455.727,456.204,450.472,453.816,18203.855358133
2023-11-13,456.204,457.638,452.383,455.727,23004.975673666
2023-11-14,458.115,496.809,454.771,495.854,37678.380012768
2023-11-15,496.809,511.14,490.121,505.408,28735.547665719
2023-11-16,505.408,524.516,499.675,515.917,42856.305062025
2023-11-17,513.051,524.516,510.185,519.739,14584.436554751
2023-11-20,519.739,525.471,508.274,512.095,20555.74490446
2023-11-21,515.917,529.293,514.962,527.382,32732.817882641
2023-11-22,527.382,539.802,517.828,537.891,16411.939513312
2023-11-23,535.981,548.401,535.025,538.847,8797.3438526395
2023-11-24,544.579,558.91,532.159,535.981,15719.037475186
2023-11-27,540.758,547.445,519.739,530.248,15862.432609964
2023-11-28,533.114,541.713,525.471,530.248,32862.606179812
2023-11-29,522.605,537.891,521.649,527.382,32863.652859628
2023-11-30,525.471,531.204,519.739,530.248,151140.56541596
2023-12-01,529.293,533.114,519.739,532.159,18003.939513296
2023-12-04,532.159,539.802,527.382,534.07,19497.551610585
2023-12-05,537.891,549.356,533.114,535.981,23190.23800108
2023-12-06,542.668,547.445,538.847,544.579,18303.289940643
2023-12-07,544.579,544.579,530.248,535.025,27902.390532262
2023-12-08,533.114,558.91,531.204,550.312,34668.12886224
2023-12-11,551.267,558.91,551.267,554.133,20999.537146402
2023-12-12,556.044,568.464,555.089,561.776,30666.671926054
2023-12-13,562.732,567.509,552.222,556.044,21488.336620427
2023-12-14,559.866,567.509,558.91,565.598,39560.310321756
2023-12-15,566.553,582.795,561.776,570.375,69160.415515408
2023-12-18,572.286,589.483,572.286,582.795,31704.978303427
2023-12-19,582.795,597.126,581.84,587.572,34075.70808644
2023-12-20,588.528,599.037,581.84,589.483,33243.5976328
2023-12-21,589.483,601.903,578.018,597.126,28810.908612463
2023-12-22,595.215,606.68,583.751,594.26,18635.087442284
2023-12-27,606.68,610.502,594.26,601.903,36684.034187663
2023-12-28,603.814,608.591,599.037,606.68,20046.011834117
2023-12-29,605.725,605.725,590.438,598.082,13141.065088624
2024-01-02,602.859,607.636,585.661,607.636,19892.149901179
2024-01-03,607.636,609.546,584.706,590.438,22440.815252896
2024-01-04,590.438,610.502,588.528,607.636,15747.297830215
